CustomerID,Recency,Frequency,Monetary
12824,60,25,397.11999999999995
12827,6,25,430.15
17274,36,27,111.98000000000002
17357,25,45,388.1399999999999
17767,16,21,271.20000000000005
17655,11,91,2638.94
17629,6,123,1814.12
13049,65,14,656.6800000000001
16767,31,222,5580.600000000001
15114,31,197,2760.5600000000004
15133,128,29,982.4200000000001
16979,4,89,1851.9999999999998
15241,67,110,1756.44
15367,58,95,1877.5899999999997
14339,243,14,309.52
13384,31,152,4151.929999999999
16247,171,16,114.56
12917,129,2,594.0
16536,111,55,548.97
17330,23,6,363.9
13193,62,29,117.88000000000001
17186,47,2,144.0
12863,53,5,521.2
16098,88,67,2005.6299999999999
14896,205,43,468.77
15626,75,49,675.8
16716,267,2,901.2
14475,72,42,925.8500000000001
17843,304,37,205.48000000000002
15695,267,22,409.9800000000001
13239,262,22,329.56
14890,254,7,125.65
13892,27,27,632.97
16319,218,3,404.40000000000003
13456,18,63,1766.7200000000003
16446,1,3,168472.5
17759,18,95,834.9899999999999
17948,148,1,358.56000000000006
18027,99,21,115.30999999999999
13670,76,25,349.70000000000016
14518,65,16,174.37
14234,23,159,775.4600000000003
13182,46,11,121.17999999999999
14882,27,11,589.7
17510,25,20,308.48
13403,18,3,75.0
13047,32,172,3237.54
15311,1,2379,60767.89999999998
16122,74,38,684.4200000000001
17634,37,297,2361.9700000000007
16655,18,261,3794.5200000000004
16315,331,14,226.37
15057,276,25,1489.5
13802,139,60,4599.420000000001
17705,4,103,1823.52
15785,33,83,2328.97
13509,9,44,979.7200000000001
14483,282,9,137.10000000000002
13654,44,166,2707.33
12974,198,8,144.8
14823,181,70,321.42999999999995
13761,51,70,1070.65
12919,9,50,1335.1899999999998
16147,134,22,375.0
12879,45,10,573.22
13260,62,8,557.6200000000001
13471,2,260,2531.58
15870,33,76,354.0899999999999
14675,17,102,604.7499999999999
17806,12,43,546.0399999999998
16552,243,17,379.73
17572,72,12,226.75
16926,372,14,230.25000000000003
13652,46,63,1095.08
12877,4,154,1535.77
13029,31,10,1247.5
14657,18,126,848.2199999999998
17571,51,299,1498.5100000000004
17864,13,102,597.5
14640,25,106,2125.0800000000004
13242,113,13,270.4
18099,128,19,168.31000000000003
16820,96,26,497.61000000000007
13514,74,4,152.20000000000002
15113,10,100,3609.33
15066,54,42,893.59
14793,22,14,228.99
13844,12,20,361.62
16719,15,201,1790.42
17722,97,115,2424.04
13982,40,111,1871.8099999999997
17230,265,69,3638.41
15797,114,8,2207.4
17515,32,87,639.02
14006,116,30,962.1899999999999
17362,240,35,312.23
16842,101,63,1264.19
13044,292,33,560.4700000000001
16014,38,145,662.3799999999999
14004,44,171,4582.639999999999
17080,23,8,287.62
13650,17,96,1836.34
15408,265,34,267.17999999999995
14403,131,20,1475.81
14649,5,199,1417.2899999999997
12904,19,72,509.5799999999999
17899,160,32,155.79999999999998
14918,116,45,1610.15
12981,30,20,372.22
15247,123,6,356.0
16910,5,547,1510.0599999999995
15947,83,29,1708.2400000000002
14799,52,13,157.7
14080,33,4,45.599999999999994
16905,6,208,3102.4300000000003
13094,22,24,1927.32
15039,10,1502,19914.439999999995
13786,368,7,230.4
17324,18,50,990.23
14524,32,203,1867.6799999999998
16746,5,449,6697.659999999999
14533,25,62,1949.7199999999996
15189,2,212,16225.390000000003
17373,41,57,646.92
13908,80,122,2369.55
13803,256,17,277.07000000000005
17594,86,50,993.1800000000001
14152,76,49,621.29
14145,47,11,3742.2
12821,215,6,92.72
13737,201,30,339.59999999999997
14522,25,17,974.54
13466,185,17,307.90000000000003
13791,128,11,1516.0
14208,95,10,151.73999999999998
15466,86,57,334.53000000000014
16120,60,30,1309.14
13271,38,96,217.3799999999999
16666,20,32,118.98
17385,15,47,261.11000000000007
14126,8,15,706.1300000000001
12849,32,51,1050.8899999999999
16697,242,21,112.75000000000001
16146,158,29,734.1299999999999
16099,51,39,731.9
17615,131,14,329.6
17429,129,39,524.9200000000001
18241,10,104,2073.0899999999997
16764,4,706,2799.249999999998
13621,117,19,213.85
14508,23,57,276.41999999999996
13375,89,37,778.6499999999997
18035,36,53,730.4000000000001
13447,24,59,1129.14
14968,31,37,147.59
15463,30,7,126.14
15419,25,8,135.86
13408,2,478,28117.039999999997
17760,22,25,287.59000000000003
18008,71,30,2116.19
14548,151,4,652.8
16612,33,66,1187.66
14276,99,64,1119.7399999999998
13345,288,20,389.50000000000006
13722,132,85,2375.4100000000008
16628,30,117,2188.05
17991,226,5,93.35
14353,216,6,90.6
14280,197,8,134.04
16829,157,11,197.22
15901,17,116,363.88000000000005
13721,37,28,524.14
13914,12,33,626.45
17896,24,2,256.32
17286,22,45,153.92000000000004
15752,40,411,2637.3799999999997
15916,17,155,1528.0899999999997
15379,170,194,3703.29
14662,29,168,771.1700000000001
12929,312,8,117.85000000000001
12956,307,19,108.07
13955,155,33,322.96000000000004
12909,40,91,2178.67
16142,250,37,535.3400000000001
18213,237,15,232.48000000000002
18121,150,32,673.1000000000001
13388,132,35,677.1000000000001
17958,117,7,508.4599999999999
16627,80,20,322.8
16826,52,22,341.70000000000005
16720,27,27,155.23999999999998
17636,20,20,285.56
18139,18,159,8438.339999999997
14001,46,39,2043.08
17964,32,104,471.70000000000005
15823,373,1,15.0
17026,186,4,154.82999999999998
14527,3,972,8508.820000000005
13579,15,23,467.03999999999996
16235,41,46,867.3100000000001
14541,59,111,1461.6499999999999
16133,4,339,14589.040000000003
15755,11,141,2364.25
18087,99,2,4055.7199999999993
13216,268,5,333.74
14476,258,19,215.7
18177,32,74,1341.42
17120,234,18,307.46
16358,2,109,2027.5000000000005
15825,173,20,532.94
14716,44,55,329.68
14434,22,12,1372.8
13460,30,17,183.44
16070,23,33,852.15
14382,27,131,626.07
14219,5,7,89.94
17968,374,85,277.34999999999997
13065,374,14,205.85999999999999
17062,314,70,538.3699999999999
15889,157,93,446.8699999999999
18219,3,114,2069.77
14825,4,121,2226.9100000000008
13050,15,403,5836.860000000001
15031,5,111,668.14
17138,276,24,380.5
15832,255,54,836.7899999999998
13485,234,23,454.24
15668,218,1,76.32000000000001
15117,15,79,1551.7799999999997
15325,104,49,162.2899999999999
13321,73,11,567.36
15175,72,23,224.14000000000007
15814,17,72,1945.33
16846,51,11,214.32000000000002
16445,34,63,230.51000000000002
15862,9,147,832.8799999999999
16770,58,145,770.1000000000001
16402,265,60,299.5999999999999
15018,39,31,496.21
14952,60,138,8099.490000000002
13148,30,319,3707.120000000001
16726,27,185,1382.02
13458,8,382,9646.569999999998
13629,24,59,7792.360000000001
15218,11,166,5756.89
16333,8,45,26626.8
13453,166,17,356.97999999999996
14165,276,25,122.53999999999999
18040,20,19,357.20000000000005
14482,19,144,2068.1499999999996
16457,219,9,208.36
18150,33,37,566.5799999999999
16880,31,178,1519.0799999999997
17879,174,6,178.51999999999998
12830,38,38,6814.639999999999
14143,134,7,115.8
13355,123,32,674.7
16761,97,13,316.61999999999995
17427,72,2,100.8
16416,27,71,1051.3999999999999
17052,29,92,413.75000000000006
15458,26,7,161.64
13449,24,19,291.88
15115,19,21,340.11000000000007
13256,15,1,0.0
17567,8,165,4331.4800000000005
17884,4,117,717.4499999999999
17888,22,67,726.05
15464,339,157,1048.8500000000006
17095,23,74,1324.1599999999999
14242,235,16,280.54999999999995
13884,8,59,787.6
13452,260,2,590.0
13772,34,177,1132.1299999999999
18246,24,4,596.1
16424,192,5,133.56
17703,36,55,798.74
13099,100,1,207.35999999999999
18222,93,19,443.0
13390,75,13,544.0799999999999
15853,52,30,110.80000000000001
14585,51,29,157.05
14416,23,14,490.22
18117,26,74,320.71999999999997
14204,3,44,161.02999999999997
13255,10,13,399.51
15012,54,128,423.0399999999999
15038,59,130,705.4899999999997
13807,368,7,112.6
18077,9,227,2633.01
16016,4,235,1508.7599999999998
13496,11,35,653.33
17913,59,59,411.59999999999997
15415,314,48,572.8099999999998
18093,94,36,2106.5200000000004
16509,297,13,363.7
14473,75,7,234.34000000000003
15400,93,12,716.2
14645,157,30,597.09
16777,81,50,226.35000000000002
17906,248,12,72.9
13752,125,76,1186.2799999999997
14619,246,20,394.43999999999994
14905,158,17,616.15
13417,5,28,640.83
13657,11,16,382.14
15314,200,24,327.97
13291,156,42,361.10999999999996
13805,53,13,924.5999999999999
17736,10,25,377.4399999999999
17183,8,73,3347.3100000000004
18255,90,6,103.3
17528,2,253,3628.499999999999
17878,44,26,379.45000000000005
17221,8,63,335.13
16539,3,45,1388.81
17787,153,134,1865.1899999999996
17691,359,19,290.40000000000003
15649,337,2,816.0
14889,337,10,135.9
13911,58,148,2580.9100000000003
14586,277,19,237.35999999999996
15230,240,23,429.6
14034,23,89,651.8199999999999
16929,4,77,1295.39
14108,31,34,597.9100000000001
13927,75,21,348.99
15327,53,10,208.75000000000003
17500,18,5,1138.0
17873,81,44,1859.1599999999999
14800,48,385,4339.74
15194,4,310,7616.530000000001
17812,13,141,732.1599999999999
13199,4,119,9817.119999999999
17314,25,131,2527.9199999999996
16297,269,20,301.90000000000003
15410,85,122,3450.8400000000006
17045,114,22,339.43999999999994
14038,79,92,1560.38
13917,50,18,272.03999999999996
16464,20,236,1314.6799999999998
15342,130,24,406.0899999999999
13016,74,47,789.8899999999999
15567,19,7,186.01000000000002
16218,30,84,3084.68
17643,374,8,101.55000000000001
15514,13,178,4139.46
13948,361,3,101.99999999999999
16899,8,125,1281.56
15394,10,85,2183.54
14209,11,87,2073.43
14880,78,47,706.19
15319,284,16,204.5
18183,228,37,632.07
14818,74,48,657.8
17669,43,68,3406.72
17160,32,229,3518.0300000000007
17718,233,6,139.35
17455,204,8,131.7
17900,191,6,112.19999999999999
13177,65,17,282.45
15468,52,24,467.50999999999993
13146,27,17,228.91
15877,2,129,493.28
16856,15,2,35.400000000000006
17911,10,39,366.23
13305,5,81,2000.8600000000001
12989,4,64,6924.110000000001
17126,153,260,1004.7499999999998
13221,241,66,847.4100000000002
16554,43,52,837.1000000000001
13008,324,14,229.47000000000003
15110,24,35,996.1000000000001
13703,319,1,99.5
14431,303,17,470.35999999999996
14535,61,330,2864.189999999999
13711,219,13,252.06000000000003
14551,19,10,186.23000000000002
17166,39,12,206.33999999999997
18265,73,46,801.5100000000001
18237,3,61,987.0999999999999
15374,129,3,168.0
15786,47,267,4932.2000000000035
17777,25,194,665.8600000000001
12925,5,45,694.05
15243,75,22,316.68
17069,29,143,2709.7000000000003
14060,5,202,6140.42
17965,38,329,2622.5699999999997
13097,33,423,6010.420000000003
13869,124,307,3104.949999999999
17742,114,15,355.11
16351,333,8,153.9
14616,243,3,406.08000000000004
12836,60,175,2612.86
17291,309,1,550.8000000000001
16592,5,216,4113.679999999999
14499,27,194,815.3199999999999
15049,274,3,121.17000000000002
17781,160,12,188.01999999999998
15530,22,108,1502.35
14246,111,75,1474.0600000000002
17505,162,52,1145.8400000000001
13856,169,14,388.5
14584,170,100,1042.2599999999995
16461,178,33,151.42
18081,37,17,343.45000000000005
16781,373,17,311.24999999999994
12839,3,314,5591.42
14414,92,97,1496.98
16387,323,4,94.36
13328,317,17,1308.48
13707,268,48,806.4100000000004
16187,32,295,6911.4400000000005
16495,4,97,684.4099999999999
16080,82,10,217.16000000000003
13577,26,83,1687.6
17245,205,9,171.45
15329,40,57,1049.6999999999998
16653,17,69,1212.6600000000003
15930,68,21,426.63000000000017
17666,4,18,728.16
17934,52,21,704.25
17824,52,13,298.4
13418,12,304,6127.429999999999
13890,2,110,1883.8100000000002
14334,17,162,2552.21
18190,193,15,284.46
16678,3,163,3109.9899999999993
18211,26,42,600.0700000000002
16377,268,5,676.2
17043,33,102,1735.1799999999998
14264,155,17,333.97
13136,57,127,2607.6099999999997
16341,25,77,1971.8700000000003
15469,51,24,538.55
17947,38,9,176.68
14385,10,14,202.11
16893,367,45,145.93000000000004
14448,10,20,375.35
17524,362,6,145.0
15204,358,9,316.58000000000004
13381,32,172,3639.3100000000004
15236,299,15,321.05
17323,16,200,921.07
13792,67,13,195.55
15106,18,100,1422.5199999999998
16626,1,179,4413.1
15457,263,58,237.07000000000002
17550,198,42,267.16000000000014
14311,243,20,310.26
15172,9,110,1624.0499999999997
17630,170,26,503.5999999999999
17384,20,15,336.4
15585,177,31,455.30000000000007
13461,39,27,1445.0
17694,142,15,283.12000000000006
17111,48,30,248.60999999999999
14158,41,41,507.66000000000014
17608,34,59,193.42000000000007
14725,25,52,718.08
18058,10,3,170.16
13767,3,368,17220.36
14237,374,9,161.00000000000003
17191,29,237,2095.13
13615,319,23,417.6900000000001
14620,206,26,412.78
17535,281,13,164.39999999999998
15834,71,273,2233.7499999999995
13026,2,40,975.3600000000001
14066,267,7,152.55
18108,255,17,271.0
13282,19,37,1132.14
17483,66,21,414.04
15505,53,97,3610.96
13827,58,93,412.04999999999995
17935,139,29,145.79
17100,19,65,971.74
16891,2,203,809.6999999999998
15953,16,98,1659.3799999999999
18092,3,89,9068.26
14709,16,196,4921.039999999999
15460,355,58,216.76
15885,93,18,379.34999999999997
13133,274,7,109.80000000000001
13157,50,87,1741.2199999999998
15632,16,167,3285.3099999999995
14326,243,8,183.85
17898,86,28,152.05999999999997
14891,149,33,554.38
17046,158,22,642.0199999999999
13210,94,22,353.47999999999996
15322,86,42,679.6799999999998
17509,58,366,6115.140000000001
16634,223,9,217.9
15028,9,48,627.1299999999999
13030,12,99,799.4799999999999
16771,34,255,2246.8100000000004
16998,150,4,295.0
17282,131,94,1703.4099999999999
16992,11,93,1614.31
17995,282,2,76.1
14854,79,127,2759.83
18272,3,166,3078.5800000000004
13134,86,98,1793.58
16849,187,8,124.57
16018,40,28,408.9
13302,156,1,63.75
17660,142,45,196.0
15232,114,31,612.06
15652,92,21,337.74
18001,13,58,417.23
18274,31,11,175.92000000000002
17650,22,8,166.07999999999998
14680,26,258,28754.11
14217,2,100,2004.98
16795,366,66,414.88000000000005
14037,177,28,147.20000000000005
17220,25,472,3198.25
13004,12,404,5655.910000000001
17358,304,59,365.84999999999997
15443,2,382,3236.9099999999994
14970,69,34,1592.06
15809,37,35,515.77
16728,47,269,1054.67
17492,249,12,374.57
17932,30,90,1331.5699999999997
13682,188,3,59.5
16545,165,3,339.3
17939,160,12,99.14000000000003
13681,18,57,827.83
17941,131,2,304.56
16272,117,25,411.7000000000001
16796,90,18,305.62
14887,80,6,1862.0
15264,65,23,393.74000000000007
15473,15,11,1771.2
15783,11,14,246.3
15023,4,562,6802.76
15353,255,63,777.02
13369,366,14,308.28000000000003
18245,8,175,2567.0600000000004
14099,17,250,3104.17
18283,4,756,2094.8799999999997
17165,285,10,158.68
17768,9,105,2273.1800000000003
13200,20,46,870.0900000000001
18167,24,37,1384.8600000000001
14359,20,55,912.1800000000001
15075,78,27,773.0300000000002
13886,72,16,243.56000000000003
13980,61,11,200.14000000000001
13017,8,1,204.0
14578,4,24,168.63
17850,373,297,5391.210000000009
14135,2,134,4690.31
13800,310,33,558.3199999999997
17255,41,78,298.41
17663,26,86,1802.9099999999999
17152,195,14,1689.5
16933,2,44,563.2300000000001
17624,15,50,843.48
16450,150,11,311.92
17779,22,82,658.5699999999999
14855,120,20,645.65
15511,12,160,909.23
17475,80,14,194.36999999999995
14624,58,13,225.84999999999997
13897,51,17,311.15999999999997
15277,47,12,255.89999999999998
16784,20,3,107.6
17359,12,15,127.85999999999999
15750,3,293,2465.4799999999996
17978,366,12,300.91999999999996
16743,30,191,2238.0899999999997
16395,61,210,1486.9000000000003
15174,323,11,135.75
15058,26,276,2124.99
16765,295,1,34.0
16792,283,12,110.38000000000001
13341,261,42,775.8499999999999
16584,81,28,936.0800000000002
16031,93,100,548.94
13562,82,82,1799.33
13510,2,115,1791.56
13568,174,44,192.85000000000005
14452,11,62,264.44000000000005
16460,29,135,814.7199999999995
17006,5,44,781.78
13558,6,175,605.06
16020,17,46,851.0100000000001
16773,58,26,171.59
13748,96,28,948.2499999999999
15769,8,130,56252.72
16221,37,97,864.86
16011,9,212,3362.71
14082,365,29,182.24999999999997
13680,2,195,3722.42
13939,24,45,568.55
15670,297,12,173.05
15129,51,84,3447.4
13118,20,79,1197.8100000000002
14348,261,18,409.57
17625,19,315,2046.9999999999998
14111,15,10,692.85
15618,33,45,776.851
14567,57,33,1530.3600000000001
15043,32,3,537.0
13108,373,10,350.05999999999995
16477,64,146,2494.46
15898,2,86,1388.88
13077,2,112,729.2700000000001
18212,327,43,248.41999999999993
16085,24,167,981.5100000000001
12842,71,34,1118.99
17499,290,40,622.88
16859,145,52,747.81
14964,248,13,206.21
13486,79,69,1122.4099999999999
13194,136,3,60.7
18194,83,7,973.8399999999999
15127,66,16,406.53000000000003
13845,65,9,312.98
16776,61,76,388.2799999999999
17203,36,152,3563.8499999999995
13028,23,45,661.3199999999999
14788,8,30,679.44
17254,5,112,272.44000000000005
17908,374,58,243.2799999999999
15640,5,484,12515.660000000003
17796,41,82,697.9
14505,18,799,5905.640000000002
15384,170,41,642.4099999999999
17189,107,61,384.4
15673,89,155,2881.0200000000004
17083,110,52,1405.7799999999997
15397,290,6,94.0
14147,79,5,483.40000000000003
15416,65,192,3984.3199999999993
16449,198,40,707.6899999999998
16136,60,37,709.3800000000001
14155,267,6,118.75
16096,265,12,320.62
16261,18,124,746.8299999999997
17522,2,73,1070.71
16824,16,26,460.64
17750,6,193,1797.5700000000006
13116,139,30,501.14000000000004
17040,138,15,449.7299999999999
18268,135,1,25.5
14314,107,8,120.0
16360,5,662,3512.5299999999997
15368,22,4,446.94000000000005
14300,19,3,43.2
15081,23,33,504.79999999999995
16779,3,333,10629.72
18094,82,70,3017.2999999999997
18149,51,16,612.0799999999999
17174,218,4,59.9
17031,12,22,380.35
12864,139,3,147.12
14067,64,52,374.70000000000005
14014,78,39,505.18000000000006
13429,11,67,1006.8
13732,29,33,491.86
17674,75,27,551.0400000000001
15919,20,143,639.8899999999999
16062,10,64,1153.6200000000001
14867,186,36,710.28
15326,334,29,311.71
17334,303,11,307.02000000000004
16425,303,21,302.69999999999993
18257,40,118,2337.63
16566,16,18,614.66
14231,184,50,925.7099999999998
16040,66,65,1313.55
15800,108,119,699.0799999999999
18064,134,7,814.0
14164,71,29,1631.7700000000002
14780,55,27,447.6799999999999
17620,60,4,81.44
16171,60,3,73.2
14764,47,6,278.3
18067,41,37,396.3300000000001
13091,29,21,345.82
14494,26,7,139.56
17153,25,14,213.77999999999997
13739,19,3,216.9
16499,361,19,365.45
13627,60,92,1638.47
13700,27,197,2265.12
16843,43,378,10196.57
14782,320,6,200.10000000000002
14659,9,253,2529.9300000000003
13728,37,63,1016.14
16494,297,50,826.5299999999999
14803,163,44,845.55
15676,19,202,3435.7599999999993
15092,216,26,457.81000000000006
14915,92,12,307.48
15944,277,6,325.1
18086,275,7,101.33999999999999
13499,18,42,1159.11
15861,13,546,3165.3599999999997
17060,267,5,234.24
17701,253,24,417.95000000000005
18079,46,127,3651.9700000000007
12987,74,28,558.7
15453,2,286,1388.3699999999997
17414,44,6,778.0
13678,152,16,232.60000000000005
14947,73,14,290.82
15653,93,6,877.4399999999999
13441,92,13,296.64000000000004
12884,89,7,309.05000000000007
18228,57,30,779.9
14125,11,167,2740.4300000000003
16715,79,19,301.71999999999997
13095,71,6,74.4
15350,374,5,115.65
13145,40,6,618.52
17236,13,105,916.1299999999999
17752,360,1,80.64
13048,15,136,1835.91
17769,13,310,3997.9799999999996
14411,311,14,1063.0
13824,33,46,1698.94
13340,46,134,10736.480000000001
16005,13,218,615.3899999999999
15414,10,39,774.8999999999999
13389,12,51,797.96
17109,30,117,885.04
13070,193,9,228.8
14241,184,10,213.70000000000002
16364,12,53,707.04
14806,76,11,193.39000000000004
15949,17,19,364.71999999999997
16404,71,23,443.0500000000001
16123,52,16,307.78
15664,51,17,386.43
13349,11,16,247.31999999999996
15992,4,3,41.989999999999995
16029,39,242,81024.84
15301,51,243,5070.35
14708,3,28,1126.3700000000001
14684,26,421,1236.2800000000002
17231,13,541,3174.32
16271,3,133,1429.24
18223,5,272,6484.54
13414,134,24,1390.5
15572,5,215,2552.86
17164,33,144,2467.35
14240,31,42,890.3400000000003
14689,209,13,112.80000000000001
17469,17,88,1870.9700000000003
18160,58,39,638.0600000000002
14561,76,69,1080.7599999999998
15007,160,12,156.91000000000003
13224,61,108,2155.9500000000007
13778,104,9,178.7
16629,74,64,417.72999999999985
15533,20,83,807.5699999999999
13354,72,51,743.5300000000003
17279,58,9,187.82999999999998
16363,54,5,109.36000000000001
16415,45,54,210.34999999999985
16318,36,19,328.15
17017,3,252,8694.26
14236,81,15,490.86000000000007
16722,18,225,4730.8099999999995
16700,9,308,5076.549999999999
16065,366,74,372.0900000000001
16560,27,57,841.4099999999999
13405,75,27,572.451
13330,93,53,1140.93
17162,29,104,1715.46
17700,17,142,2534.64
15125,26,127,11528.480000000001
18224,264,10,158.95000000000002
13900,184,43,740.95
15935,240,12,416.8600000000001
18009,236,32,257.34000000000003
16054,146,70,783.8999999999999
15343,88,21,364.5
17219,32,25,114.23
15524,25,1,440.0
13153,6,15,486.22
17690,31,256,4757.950000000001
14702,2,347,3292.1400000000003
17251,363,39,283.28
17293,9,135,1875.1099999999997
15197,11,32,1079.61
13672,302,6,186.39000000000001
13804,31,137,2635.79
16957,240,16,416.64
16180,101,162,10254.18
14747,250,18,328.2
17140,248,20,465.32
16966,9,28,2154.9700000000003
15757,66,45,714.42
13320,79,106,1548.7000000000003
16357,34,34,658.8799999999999
13235,213,58,1031.0699999999997
13850,130,93,1595.4799999999996
16362,33,81,734.7699999999999
15659,44,11,306.45000000000005
14582,41,6,114.11
14174,34,26,134.46
14641,22,7,110.46
15380,9,36,1690.2600000000002
15777,242,21,1047.11
15620,57,100,1553.1799999999998
16711,4,22,1651.03
14672,235,61,765.5500000000002
16034,197,22,437.70000000000005
15579,69,51,348.6
17431,314,43,403.30000000000007
13716,270,21,138.28
13591,65,58,1117.1299999999997
16617,236,5,151.85000000000002
13719,16,60,1041.68
16258,46,135,5203.509999999999
14873,211,28,519.68
16009,23,90,992.7099999999999
13940,18,49,839.14
17173,6,86,3766.6000000000004
14360,32,118,2128.2299999999996
16793,58,16,243.83999999999997
14550,11,48,765.6199999999999
14295,41,5,166.2
16143,4,117,2424.94
13155,34,85,971.76
13963,309,35,664.5399999999998
16904,5,710,3754.2699999999995
13078,4,358,12627.94
14987,16,4,326.4
12988,293,92,535.32
18078,218,29,336.13
14173,11,29,450.84
13435,6,101,3809.8900000000003
14331,125,28,462.65999999999997
17656,74,82,1674.6899999999998
15313,111,1,52.0
18205,37,32,517.3599999999999
15654,10,21,922.5300000000002
14898,24,116,1303.52
17591,74,166,2225.9700000000003
17870,3,279,1894.3499999999995
16367,38,130,804.4899999999998
12931,22,82,42055.96000000001
14897,8,55,1366.38
16126,30,117,6287.77
15671,19,78,2657.1299999999997
15433,214,41,533.3
16092,115,51,817.86
16279,22,107,1509.58
17892,57,28,244.10000000000002
13311,5,26,598.57
12822,71,46,948.8799999999999
14753,88,30,563.15
16527,82,14,228.06000000000003
15399,2,50,815.7700000000001
16480,76,53,769.2899999999995
15526,34,4,148.44
17863,60,148,3159.9999999999995
13564,145,83,1749.0200000000004
13092,71,25,477.83
13551,320,4,91.80000000000001
13012,10,89,1661.8400000000001
13753,288,35,741.26
16036,88,55,758.9200000000001
14129,2,52,1123.86
17088,29,115,1991.01
14719,2,237,1602.1299999999994
17440,157,5,186.42
15717,235,7,150.3
17548,234,5,103.3
14512,188,23,275.28
14271,226,10,112.32000000000002
16007,48,385,1701.9400000000003
17658,26,19,595.42
16298,23,27,598.2
13667,150,87,305.0199999999998
15215,47,35,734.94
18217,30,31,621.75
14836,11,6,102.44999999999999
13322,18,25,199.48
13370,372,39,754.8700000000003
16306,214,41,632.27
13238,18,31,700.73
17848,82,51,901.2
13233,75,43,605.12
17800,38,104,1199.01
15213,319,24,328.34999999999997
14426,24,224,4481.670000000001
17035,246,28,433.53000000000003
14520,2,4,270.6
17034,17,30,745.52
14607,16,86,16569.5
15178,261,3,40.5
13695,32,90,2504.13
13740,241,23,350.75
13482,233,11,184.64
13450,27,71,2043.7199999999998
16611,187,10,129.49
13186,40,79,1575.8899999999999
15154,76,85,296.41999999999996
16900,17,79,887.1100000000004
15156,2,55,961.4899999999999
17011,31,15,270.90000000000003
17243,2,400,8676.85
16550,109,251,2298.9699999999993
17068,13,296,4552.139999999999
14440,9,55,2357.6800000000003
16407,13,172,2126.9300000000003
15843,304,8,118.95
13718,247,12,306.55
15656,46,47,748.5000000000001
16172,96,69,1140.21
16624,81,48,810.5699999999999
16794,2,285,1222.7100000000003
14039,34,6,152.2
14573,180,235,1653.4199999999994
15266,339,6,119.30000000000001
14068,321,24,265.85
14665,61,90,1835.7000000000003
17881,305,8,133.35000000000002
17374,219,28,495.77000000000004
15308,275,19,310.47
14059,267,8,183.59999999999997
13481,46,109,1804.56
16399,20,73,408.57000000000005
13686,183,8,72.0
14690,45,50,371.7
17434,3,134,2373.8200000000006
13635,68,62,1071.0300000000002
13348,65,14,233.76
15948,9,60,955.24
16569,4,5,124.2
15078,8,440,9743.109999999997
13240,97,67,663.6499999999999
13230,5,611,2806.97
17865,31,370,10526.320000000002
16923,13,672,7247.6100000000015
13668,3,470,6363.59
17214,61,103,1069.1200000000001
15985,124,37,1142.42
16091,155,18,315.06
15184,30,63,406.76
13563,85,49,777.53
15149,134,23,520.8
13928,11,27,464.57000000000005
16438,6,132,798.35
15576,38,45,940.6700000000002
14395,3,350,3507.7100000000005
16735,79,125,2300.5600000000004
17786,86,72,278.74
14457,311,4,113.64
16441,68,24,381.2
16788,124,155,597.4800000000002
17042,3,98,1044.3799999999999
16990,219,1,179.0
17764,51,75,818.8199999999999
14406,120,8,156.75
13774,82,22,344.99999999999994
15603,79,2,48.480000000000004
15484,2,188,3594.3099999999995
13364,72,10,134.96
16025,30,28,439.66
14666,25,14,195.24999999999997
15721,12,91,507.0799999999998
17379,12,83,404.66
12838,34,123,683.1299999999999
16010,246,86,407.5
16202,361,18,365.27000000000004
12970,8,151,452.23999999999995
15167,321,41,162.99999999999997
18250,311,21,349.27000000000004
15903,10,74,5126.76
16518,62,40,484.32000000000005
14272,74,33,437.96000000000004
16170,51,125,1885.05
14834,18,67,1720.2999999999997
15042,200,5,135.93
13780,8,57,360.01000000000005
13507,4,162,2479.16
15089,11,145,2420.84
16803,66,24,332.29999999999995
12950,3,23,1843.0
12947,144,97,1603.99
17085,124,187,1566.6499999999999
13922,352,7,172.24999999999997
13881,4,178,17159.52
14817,201,63,1110.3400000000001
16216,268,37,914.9300000000002
15674,74,114,2446.6000000000004
17930,36,39,1740.48
16633,18,152,2883.1
16418,45,102,675.27
13365,34,128,2225.37
13283,60,7,93.66
13343,178,19,353.43
14222,178,41,683.17
13379,27,97,572.5600000000001
12995,86,3,211.32
16215,81,14,242.35000000000002
16986,30,3,1873.2
17428,1,328,17256.85
14794,3,80,1319.9099999999999
14048,306,85,409.9299999999999
15970,304,11,314.1
13931,96,58,1237.5300000000007
13268,18,440,3214.6900000000005
15068,47,104,553.36
13826,177,10,189.5
14484,51,14,321.91999999999996
16884,38,26,429.84
13319,6,476,10845.55
14107,52,123,2703.23
14159,20,1204,4693.01
16282,340,11,168.3
17128,335,14,157.09
17027,79,153,890.2899999999998
14497,310,29,475.3699999999999
16434,30,109,1522.25
16128,18,89,1880.22
16309,107,42,706.5699999999999
13474,237,64,229.58999999999997
15063,214,5,370.79999999999995
17579,5,50,448.9
15118,135,1,244.8
13860,2,76,1245.8999999999999
13806,64,10,256.38
15022,12,135,905.0400000000001
16127,40,40,656.2500000000001
17595,13,83,388.78999999999996
17461,23,111,757.4599999999996
17727,16,66,1060.25
14796,2,1141,8022.490000000002
15079,213,47,895.6100000000001
17580,253,45,215.72000000000003
14146,9,210,4191.0
