CustomerID,Recency,Frequency,Monetary
17958,117,1,509.0
16142,250,1,540.0
14527,3,55,8588.0
15755,11,6,2371.0
14001,46,3,2045.0
16133,4,33,14594.0
15825,173,1,534.0
14716,44,2,331.0
17026,186,2,155.0
16358,2,4,2044.0
14434,22,6,1377.0
13460,30,2,188.0
14541,59,8,1469.0
16235,41,5,874.0
16070,23,2,853.0
18087,99,2,4056.0
17120,234,1,312.0
18177,32,6,1362.0
17964,32,2,475.0
14476,258,1,217.0
14382,27,1,631.0
13579,15,2,471.0
14219,5,1,90.0
13216,268,1,335.0
15823,373,1,15.0
18219,3,10,2084.0
15031,5,4,680.0
13050,15,17,5875.0
15117,15,5,1568.0
14825,4,12,2249.0
15668,218,1,76.0
16846,51,1,215.0
13065,374,1,207.0
13321,73,2,566.0
15175,72,1,224.0
16445,34,1,239.0
17062,314,4,549.0
15325,104,1,169.0
17138,276,1,384.0
15832,255,1,841.0
17968,374,1,282.0
13485,234,1,458.0
15814,17,4,1950.0
15889,157,2,449.0
16333,8,22,26628.0
16416,27,3,1059.0
16457,219,1,210.0
15862,9,4,846.0
18150,33,3,568.0
13629,24,11,7795.0
15218,11,11,5785.0
13148,30,12,3741.0
14952,60,11,8109.0
14482,19,6,2078.0
13458,8,14,9669.0
16880,31,7,1535.0
17427,72,1,101.0
17879,174,1,178.0
15018,39,3,500.0
16726,27,5,1389.0
14143,134,1,116.0
12830,38,6,6818.0
14165,276,1,126.0
16402,265,2,300.0
13453,166,2,358.0
16770,58,5,776.0
13256,15,1,0.0
15115,19,1,340.0
17052,29,1,420.0
13449,24,1,293.0
18040,20,2,359.0
13355,123,1,681.0
15458,26,1,162.0
16761,97,1,317.0
14242,235,2,283.0
13772,34,3,1145.0
15464,339,1,1063.0
17888,22,8,733.0
17703,36,3,793.0
13390,75,1,544.0
17884,4,4,731.0
13884,8,5,791.0
17567,8,8,4345.0
18117,26,1,324.0
14416,23,2,491.0
13452,260,2,590.0
18246,24,2,596.0
14204,3,1,163.0
14585,51,1,162.0
15853,52,1,115.0
13099,100,1,207.0
17095,23,3,1339.0
18222,93,1,443.0
16424,192,1,135.0
18255,90,1,103.0
17878,44,1,380.0
13657,11,2,384.0
17906,248,1,75.0
18093,94,4,2109.0
13752,125,6,1191.0
13805,53,2,923.0
14619,246,1,398.0
13291,156,1,366.0
17183,8,6,3349.0
17913,59,2,421.0
15038,59,6,714.0
13417,5,2,644.0
16016,4,8,1534.0
17528,2,8,3649.0
17221,8,2,337.0
14645,157,2,602.0
15400,93,5,716.0
15012,54,2,429.0
17736,10,3,379.0
13807,368,1,114.0
15314,200,1,329.0
18077,9,11,2658.0
14905,158,2,618.0
16777,81,2,231.0
14473,75,2,234.0
13255,10,2,401.0
13496,11,2,656.0
15415,314,1,580.0
16509,297,1,365.0
16539,3,4,1393.0
15230,240,2,435.0
14108,31,2,598.0
13911,58,9,2594.0
16929,4,7,1311.0
17787,153,4,1877.0
14586,277,1,237.0
17500,18,3,1139.0
17691,359,2,293.0
14034,23,3,660.0
13927,75,1,353.0
14889,337,1,137.0
15327,53,1,208.0
15649,337,2,816.0
14800,48,12,4360.0
14038,79,3,1584.0
17314,25,8,2528.0
13199,4,38,9816.0
15194,4,15,7630.0
16464,20,3,1323.0
13917,50,2,272.0
15410,85,8,3469.0
17045,114,3,342.0
17873,81,5,1858.0
13016,74,3,788.0
15567,19,1,186.0
17812,13,4,737.0
15342,130,1,405.0
16297,269,1,304.0
16218,30,7,3090.0
17160,32,6,3570.0
13948,361,1,102.0
14880,78,3,709.0
15394,10,4,2196.0
14209,11,6,2083.0
17669,43,7,3417.0
17900,191,2,112.0
15514,13,11,4153.0
14818,74,3,665.0
16899,8,6,1296.0
15877,2,2,497.0
13146,27,1,231.0
15468,52,2,470.0
17455,204,1,135.0
13177,65,1,285.0
17718,233,1,140.0
18183,228,2,637.0
17911,10,1,369.0
15319,284,1,208.0
16856,15,1,36.0
17643,374,1,102.0
12989,4,15,6922.0
14535,61,3,2881.0
17777,25,3,674.0
15110,24,4,995.0
18237,3,5,987.0
12925,5,2,693.0
13711,219,2,255.0
15374,129,1,168.0
15243,75,1,318.0
15786,47,3,4948.0
17126,153,5,1017.0
14431,303,1,474.0
13305,5,10,2005.0
13221,241,2,855.0
17166,39,2,208.0
13008,324,1,231.0
18265,73,2,810.0
14551,19,2,188.0
16554,43,3,840.0
13703,319,1,100.0
17742,114,2,359.0
12836,60,4,2631.0
14584,170,4,1048.0
15530,22,4,1510.0
17069,29,9,2737.0
13856,169,3,391.0
13869,124,4,3136.0
14616,243,3,406.0
13097,33,10,6054.0
14060,5,19,6155.0
14499,27,3,825.0
18081,37,3,346.0
16351,333,1,157.0
16592,5,16,4119.0
17965,38,14,2651.0
17505,162,2,1149.0
17781,160,2,189.0
14246,111,3,1481.0
17291,309,1,551.0
15049,274,1,121.0
16461,178,1,152.0
13328,317,1,1306.0
16653,17,2,1214.0
16080,82,2,219.0
17666,4,2,728.0
12839,3,14,5642.0
16187,32,15,6937.0
14414,92,7,1501.0
13577,26,4,1710.0
16495,4,3,696.0
16781,373,1,312.0
17824,52,1,298.0
15329,40,3,1061.0
17245,205,1,172.0
17934,52,2,706.0
15930,68,1,431.0
16387,323,1,95.0
13707,268,2,813.0
13418,12,18,6157.0
14264,155,2,337.0
16341,25,4,1977.0
17043,33,4,1739.0
14334,17,8,2574.0
18190,193,2,288.0
16678,3,12,3111.0
13890,2,10,1894.0
14385,10,3,204.0
13136,57,5,2622.0
15469,51,2,540.0
16377,268,1,676.0
17947,38,1,177.0
18211,26,5,603.0
14448,10,2,377.0
16626,1,17,4428.0
15172,9,5,1642.0
18058,10,1,171.0
17323,16,7,940.0
15106,18,5,1426.0
13381,32,6,3645.0
17550,198,3,271.0
13461,39,3,1449.0
17630,170,2,506.0
17111,48,1,252.0
17524,362,1,146.0
13792,67,2,196.0
17608,34,2,200.0
14158,41,1,513.0
16893,367,1,149.0
15204,358,1,317.0
15236,299,1,323.0
14725,25,1,731.0
17384,20,2,336.0
14311,243,1,312.0
15457,263,1,238.0
17694,142,1,285.0
15585,177,1,459.0
15505,53,5,3615.0
13767,3,37,17251.0
17100,19,2,973.0
14620,206,2,415.0
17191,29,7,2109.0
13282,19,3,1139.0
17483,66,3,418.0
15834,71,4,2254.0
13026,2,5,973.0
13615,319,1,419.0
18108,255,1,274.0
13827,58,3,410.0
17935,139,2,146.0
14066,267,1,152.0
17535,281,1,164.0
14237,374,1,162.0
17046,158,1,644.0
15632,16,8,3308.0
18092,3,11,9070.0
14709,16,13,4967.0
15953,16,8,1670.0
14891,149,2,564.0
17509,58,8,6158.0
13157,50,4,1752.0
16891,2,5,808.0
15460,355,1,217.0
17898,86,2,154.0
15885,93,3,382.0
14326,243,1,184.0
15322,86,1,681.0
13133,274,2,111.0
13210,94,1,356.0
16849,187,1,126.0
16771,34,5,2264.0
16992,11,5,1619.0
17282,131,3,1707.0
14854,79,7,2768.0
13134,86,4,1810.0
18274,31,1,176.0
18001,13,2,423.0
15028,9,4,629.0
15232,114,2,619.0
18272,3,6,3093.0
15652,92,1,339.0
17660,142,1,199.0
16018,40,2,412.0
13302,156,1,64.0
13030,12,2,804.0
16634,223,2,219.0
16998,150,4,296.0
17650,22,1,166.0
17995,282,1,77.0
13004,12,18,5691.0
15443,2,7,3264.0
14217,2,17,2019.0
16728,47,4,1064.0
16796,90,1,306.0
15809,37,5,518.0
14037,177,2,151.0
17492,249,1,375.0
14680,26,16,28782.0
15473,15,7,1771.0
17941,131,1,304.0
17932,30,3,1345.0
16545,165,1,340.0
14970,69,4,1603.0
13681,18,4,834.0
13682,188,1,60.0
17220,25,14,3241.0
17939,160,1,100.0
16272,117,1,417.0
16795,366,1,421.0
15783,11,1,248.0
17358,304,2,367.0
15264,65,1,395.0
14887,80,1,1862.0
13369,366,1,308.0
15023,4,11,6838.0
17768,9,3,2285.0
14099,17,11,3124.0
18245,8,7,2585.0
18283,4,16,2140.0
18167,24,3,1384.0
14359,20,3,915.0
14578,4,1,172.0
15075,78,1,775.0
17165,285,1,159.0
13980,61,1,202.0
15353,255,2,787.0
13200,20,4,873.0
13886,72,1,246.0
13017,8,1,204.0
17850,373,34,5374.0
14135,2,15,4703.0
16450,150,1,315.0
13800,310,1,561.0
17624,15,2,847.0
17475,80,1,196.0
14855,120,2,650.0
17255,41,2,298.0
17663,26,7,1810.0
15511,12,5,921.0
15277,47,1,257.0
17152,195,3,1689.0
17779,22,3,661.0
16784,20,1,108.0
17359,12,1,128.0
13897,51,1,313.0
14624,58,2,228.0
16933,2,2,565.0
16584,81,2,937.0
13341,261,1,779.0
16395,61,5,1510.0
15750,3,8,2472.0
14452,11,2,269.0
16792,283,2,111.0
16743,30,7,2251.0
17006,5,4,787.0
16031,93,2,556.0
15058,26,11,2150.0
13510,2,4,1813.0
16020,17,3,854.0
13562,82,3,1813.0
16460,29,3,819.0
16773,58,1,174.0
13568,174,1,197.0
13558,6,4,608.0
17978,366,1,301.0
16765,295,1,34.0
15174,323,1,138.0
13118,20,5,1205.0
15670,297,1,174.0
15129,51,11,3450.0
13939,24,3,570.0
15769,8,26,56252.0
16221,37,3,871.0
16011,9,16,3375.0
13680,2,4,3742.0
14111,15,4,692.0
15618,33,4,779.0
14567,57,2,1525.0
17625,19,4,2077.0
13748,96,5,951.0
14082,365,1,185.0
14348,261,1,410.0
15043,32,1,537.0
13077,2,4,739.0
18212,327,1,254.0
17499,290,1,628.0
16776,61,1,391.0
16477,64,7,2519.0
13486,79,3,1125.0
14788,8,2,682.0
16859,145,2,749.0
13845,65,1,314.0
17203,36,6,3570.0
15127,66,1,409.0
14964,248,1,209.0
16085,24,5,1003.0
12842,71,2,1118.0
15898,2,5,1403.0
13108,373,1,351.0
13028,23,2,663.0
17254,5,2,281.0
13194,136,1,61.0
18194,83,1,974.0
15640,5,15,12561.0
16136,60,3,710.0
16360,5,6,3537.0
15368,22,1,448.0
16261,18,4,754.0
13116,139,1,508.0
17750,6,9,1790.0
14300,19,1,44.0
17522,2,5,1075.0
17040,138,1,452.0
16824,16,2,462.0
14505,18,8,5970.0
17083,110,3,1411.0
16449,198,2,712.0
17189,107,2,385.0
17796,41,4,710.0
15416,65,4,4008.0
15397,290,1,95.0
15384,170,2,647.0
14147,79,2,484.0
15673,89,4,2891.0
14155,267,1,120.0
17908,374,1,245.0
18268,135,1,26.0
14314,107,1,120.0
16096,265,1,320.0
16779,3,22,10656.0
17031,12,2,389.0
13429,11,4,1011.0
17174,218,1,61.0
12864,139,1,147.0
18094,82,7,3013.0
15081,23,5,508.0
18149,51,3,614.0
13732,29,1,493.0
14067,64,2,381.0
14014,78,1,510.0
16040,66,3,1323.0
18257,40,8,2354.0
14764,47,1,279.0
16566,16,5,614.0
17334,303,2,307.0
16062,10,4,1156.0
15326,334,1,313.0
15919,20,2,649.0
15800,108,2,705.0
14780,55,2,450.0
17674,75,2,552.0
14231,184,3,934.0
18067,41,1,402.0
13739,19,1,217.0
14164,71,2,1629.0
16171,60,1,73.0
14867,186,3,712.0
18064,134,2,815.0
16425,303,1,305.0
17620,60,1,81.0
17153,25,1,216.0
13091,29,1,347.0
14494,26,1,139.0
14659,9,9,2544.0
16843,43,16,10218.0
14915,92,2,310.0
13700,27,10,2279.0
17414,44,2,777.0
15861,13,8,3214.0
16499,361,2,367.0
15453,2,7,1398.0
14125,11,3,2755.0
13728,37,6,1020.0
15944,277,1,326.0
15653,93,2,877.0
18079,46,4,3657.0
13627,60,5,1646.0
14782,320,1,200.0
15676,19,3,3448.0
18228,57,2,782.0
13499,18,5,1164.0
12987,74,2,561.0
16494,297,1,828.0
13095,71,1,73.0
14947,73,2,289.0
13678,152,1,234.0
15092,216,2,459.0
14803,163,3,841.0
17060,267,1,235.0
13441,92,1,298.0
12884,89,1,310.0
18086,275,1,102.0
16715,79,1,302.0
17701,253,1,424.0
17109,30,6,897.0
13824,33,5,1704.0
13340,46,7,10748.0
17236,13,6,920.0
13048,15,4,1871.0
16005,13,4,627.0
13145,40,4,619.0
17769,13,10,4028.0
14806,76,1,193.0
13389,12,3,802.0
15664,51,1,387.0
14241,184,1,213.0
13349,11,1,247.0
15350,374,1,115.0
14411,311,1,1063.0
15949,17,2,364.0
16404,71,1,447.0
15414,10,3,777.0
16364,12,2,714.0
15992,4,1,43.0
13070,193,1,231.0
17752,360,1,81.0
16123,52,1,308.0
13414,134,3,1392.0
15301,51,12,5086.0
16029,39,63,81031.0
16271,3,5,1452.0
17469,17,5,1886.0
18223,5,14,6497.0
15572,5,7,2570.0
14689,209,1,113.0
14561,76,3,1085.0
18160,58,2,644.0
14684,26,5,1271.0
13354,72,1,745.0
15533,20,3,813.0
14240,31,2,891.0
17231,13,10,3195.0
17164,33,7,2469.0
13224,61,2,2177.0
13778,104,1,178.0
16318,36,1,330.0
14708,3,3,1128.0
17279,58,1,188.0
15007,160,1,158.0
16415,45,1,210.0
16629,74,2,422.0
16363,54,1,109.0
16722,18,13,4789.0
16700,9,13,5118.0
17162,29,10,1732.0
13330,93,3,1147.0
17219,32,1,114.0
13153,6,1,484.0
15125,26,15,11535.0
17017,3,20,8706.0
13405,75,3,576.0
17700,17,4,2549.0
18009,236,1,260.0
14236,81,2,489.0
13900,184,3,746.0
15524,25,1,440.0
16065,366,1,381.0
16054,146,1,794.0
18224,264,1,160.0
15935,240,2,417.0
16560,27,2,847.0
15343,88,1,368.0
13672,302,2,187.0
13804,31,7,2641.0
15197,11,3,1081.0
14702,2,17,3325.0
13320,79,4,1572.0
17690,31,15,4788.0
15659,44,1,308.0
16180,101,8,10276.0
13850,130,1,1606.0
16362,33,5,742.0
15757,66,2,721.0
14747,250,1,331.0
13235,213,1,1034.0
17293,9,9,1889.0
16966,9,7,2153.0
14582,41,1,115.0
16357,34,3,662.0
17140,248,1,468.0
17251,363,1,285.0
16957,240,2,416.0
14641,22,1,111.0
14174,34,1,139.0
17431,314,1,402.0
16711,4,5,1652.0
13940,18,4,842.0
13719,16,5,1044.0
15620,57,3,1561.0
14550,11,2,769.0
14360,32,4,2141.0
15380,9,5,1693.0
17173,6,8,3768.0
16258,46,5,5212.0
15579,69,2,353.0
15777,242,4,1050.0
16009,23,4,999.0
13591,65,3,1128.0
14295,41,1,165.0
14873,211,1,524.0
16034,197,3,438.0
16793,58,1,243.0
13716,270,1,139.0
14672,235,2,773.0
16617,236,1,152.0
13435,6,7,3816.0
16904,5,16,3763.0
17656,74,5,1679.0
13078,4,26,12665.0
16143,4,6,2444.0
13963,309,4,665.0
12988,293,1,544.0
14987,16,2,328.0
14331,125,2,465.0
15654,10,2,925.0
18078,218,2,338.0
13155,34,4,980.0
15313,111,1,52.0
18205,37,2,523.0
14173,11,4,456.0
15671,19,7,2655.0
17870,3,12,1901.0
16279,22,3,1518.0
16126,30,4,6293.0
12931,22,15,42058.0
17591,74,7,2230.0
16092,115,3,818.0
14897,8,4,1371.0
15399,2,3,824.0
15526,34,2,149.0
13311,5,2,602.0
16367,38,2,817.0
14898,24,6,1312.0
14753,88,1,566.0
17892,57,3,246.0
12822,71,2,953.0
16480,76,1,776.0
16527,82,1,231.0
15433,214,2,539.0
17440,157,3,187.0
16298,23,3,600.0
14129,2,5,1125.0
13012,10,8,1661.0
17658,26,2,594.0
14836,11,3,102.0
17863,60,6,3168.0
18217,30,2,620.0
13092,71,5,479.0
13753,288,1,747.0
17088,29,4,2004.0
13322,18,1,202.0
13564,145,3,1753.0
13551,320,1,92.0
14512,188,2,278.0
16007,48,4,1738.0
14719,2,5,1622.0
15215,47,3,737.0
17548,234,1,105.0
16036,88,2,759.0
14271,226,1,113.0
13667,150,1,305.0
15717,235,1,150.0
14426,24,10,4494.0
13233,75,2,606.0
14607,16,14,16573.0
16306,214,6,634.0
17848,82,9,906.0
13695,32,15,2511.0
13186,40,3,1581.0
15178,261,1,42.0
13450,27,6,2044.0
15213,319,2,333.0
17800,38,9,1208.0
16900,17,3,886.0
13238,18,4,707.0
14520,2,2,270.0
17011,31,1,269.0
13740,241,1,352.0
15156,2,3,965.0
13482,233,1,185.0
17035,246,2,440.0
15154,76,1,300.0
17034,17,3,748.0
13370,372,1,759.0
16611,187,1,130.0
14440,9,5,2359.0
16550,109,5,2323.0
16407,13,10,2149.0
17243,2,26,8731.0
17068,13,21,4608.0
15656,46,4,753.0
15843,304,1,121.0
16794,2,10,1238.0
16172,96,5,1147.0
16624,81,2,813.0
13718,247,2,308.0
14039,34,1,155.0
13481,46,5,1817.0
15948,9,2,961.0
14665,61,5,1841.0
17434,3,7,2377.0
14573,180,9,1676.0
13635,68,1,1070.0
15308,275,1,312.0
13348,65,1,234.0
13686,183,1,76.0
16399,20,2,410.0
17374,219,2,499.0
14690,45,2,371.0
15266,339,1,120.0
14068,321,1,270.0
16569,4,1,126.0
14059,267,1,184.0
17881,305,1,134.0
16923,13,19,7319.0
15078,8,32,9832.0
13928,11,4,468.0
13668,3,21,6399.0
13230,5,14,2864.0
16438,6,5,811.0
15985,124,2,1146.0
17865,31,20,10510.0
13563,85,2,783.0
17214,61,6,1081.0
13240,97,4,670.0
16091,155,2,318.0
15576,38,1,945.0
15184,30,2,416.0
15149,134,1,524.0
16025,30,1,437.0
14395,3,9,3530.0
17042,3,5,1049.0
16788,124,2,601.0
14457,311,1,114.0
16735,79,5,2315.0
15603,79,1,49.0
15484,2,4,3611.0
15721,12,1,506.0
17786,86,2,281.0
13774,82,1,346.0
16441,68,2,384.0
13364,72,1,136.0
14666,25,1,195.0
17379,12,1,412.0
16990,219,1,179.0
17764,51,2,828.0
14406,120,1,158.0
15089,11,6,2439.0
16518,62,2,489.0
15903,10,7,5127.0
12838,34,2,688.0
12970,8,4,457.0
13780,8,2,364.0
16170,51,6,1897.0
13507,4,4,2500.0
14834,18,6,1724.0
18250,311,1,351.0
14272,74,2,442.0
16803,66,1,335.0
16202,361,1,366.0
15167,321,1,164.0
12950,3,3,1843.0
16010,246,3,415.0
15042,200,1,137.0
17085,124,5,1582.0
13283,60,2,96.0
17930,36,5,1742.0
13881,4,20,17167.0
16633,18,6,2901.0
13365,34,2,2238.0
12947,144,6,1620.0
13343,178,1,357.0
15674,74,5,2461.0
12995,86,1,211.0
16216,268,1,922.0
16418,45,3,684.0
16215,81,1,244.0
14817,201,2,1125.0
14222,178,1,687.0
13379,27,3,579.0
16986,30,2,1873.0
13922,352,1,173.0
13826,177,1,191.0
17428,1,28,17278.0
14794,3,7,1327.0
13268,18,11,3240.0
16884,38,2,431.0
14484,51,1,323.0
15068,47,2,563.0
13931,96,2,1242.0
15970,304,1,318.0
14048,306,1,412.0
14159,20,11,4774.0
17461,23,3,763.0
14107,52,7,2708.0
15022,12,4,916.0
13319,6,26,10909.0
17595,13,2,399.0
17027,79,6,905.0
16128,18,5,1881.0
13860,2,5,1256.0
16434,30,7,1531.0
16309,107,2,708.0
17128,335,1,159.0
14497,310,1,479.0
16127,40,1,660.0
15118,135,1,245.0
16282,340,1,170.0
17727,16,1,1068.0
17579,5,3,450.0
13474,237,1,236.0
13806,64,1,256.0
15063,214,1,372.0
14796,2,17,8068.0
15527,19,8,2442.0
14842,44,4,2833.0
16414,22,2,127.0
16681,73,6,1769.0
14146,9,5,4210.0
17580,253,3,220.0
17197,30,1,1015.0
16647,170,2,216.0
15079,213,4,901.0
14768,18,2,192.0
13244,93,1,121.0
14386,297,1,143.0
13662,86,3,908.0
18260,173,6,2656.0
17381,9,29,20285.0
13651,36,2,94.0
14071,4,8,1457.0
14383,39,3,1252.0
17339,95,2,243.0
13362,10,4,3105.0
17799,23,10,3079.0
13755,4,9,2180.0
12957,10,8,4034.0
17146,106,3,751.0
15265,152,2,1518.0
13135,197,1,3096.0
15743,17,4,796.0
14851,24,2,509.0
16690,73,2,226.0
17320,101,3,1207.0
15005,16,28,6353.0
17576,9,19,3651.0
16750,45,5,632.0
13952,218,2,3266.0
14705,199,1,179.0
13083,5,2,303.0
13614,25,4,1628.0
13821,145,2,394.0
16105,249,1,340.0
14539,16,2,537.0
14737,4,3,1166.0
14196,107,1,335.0
17711,11,2,386.0
14504,48,4,687.0
17458,16,1,319.0
17365,13,8,4845.0
13710,32,1,181.0
15344,1,3,569.0
14211,54,9,2254.0
13899,17,2,390.0
14778,128,2,730.0
16531,23,7,1246.0
13882,3,5,1195.0
15444,10,2,1439.0
15796,2,8,2728.0
13115,12,4,2315.0
15422,324,2,98.0
17495,8,2,500.0
16734,53,3,656.0
16217,236,2,306.0
18249,18,1,95.0
18112,13,2,354.0
14601,11,1,213.0
13976,207,1,359.0
17534,54,1,225.0
17278,242,1,247.0
18184,16,1,50.0
14682,188,2,52.0
16211,89,1,553.0
15406,32,2,519.0
17725,17,11,3444.0
13610,13,7,1145.0
13350,17,2,983.0
18181,25,1,388.0
15679,25,4,790.0
14722,148,1,192.0
14076,130,1,125.0
14792,64,1,6.0
16603,75,2,483.0
17578,219,1,144.0
15498,3,27,13369.0
16173,16,6,1428.0
16701,9,13,5406.0
14929,33,1,223.0
16667,69,2,574.0
15210,226,1,333.0
13636,37,5,957.0
14305,72,3,1865.0
13124,90,3,3894.0
15120,134,1,361.0
14130,320,1,494.0
16378,248,3,364.0
16650,72,1,518.0
16432,65,1,288.0
17123,162,1,346.0
17530,2,10,2409.0
14594,8,2,386.0
14739,5,7,3906.0
14901,12,9,1427.0
16692,257,2,1277.0
14021,156,3,635.0
14247,279,1,139.0
16892,2,5,531.0
16996,31,6,1456.0
16674,55,2,327.0
16107,18,7,3210.0
16287,170,1,142.0
16496,9,3,1608.0
17738,20,4,1884.0
16789,9,1,82.0
15287,23,2,487.0
15227,37,5,1226.0
13663,180,1,192.0
14700,33,3,2253.0
18189,78,2,1098.0
16725,303,7,790.0
17523,12,4,653.0
17406,334,3,2206.0
13527,34,7,2321.0
16814,15,21,6555.0
15214,2,8,1669.0
12831,263,1,216.0
14057,24,17,6242.0
15434,9,5,1048.0
16108,85,1,841.0
15680,10,3,1342.0
16669,24,3,1386.0
16208,45,2,672.0
15087,282,1,306.0
17022,32,1,71.0
15142,47,1,499.0
16050,174,1,139.0
14697,219,2,192.0
16384,90,2,587.0
13391,204,1,60.0
14878,13,9,1495.0
13599,2,21,5176.0
12845,268,4,356.0
14553,20,5,867.0
15756,62,4,541.0
12944,36,2,605.0
14748,30,5,1417.0
15665,169,2,2253.0
13082,127,9,3623.0
18013,156,2,189.0
13327,39,8,3632.0
13705,8,3,713.0
17086,8,6,2063.0
16528,4,1,244.0
16936,26,1,269.0
14027,61,1,104.0
13656,165,2,380.0
16881,67,1,432.0
15220,52,6,1784.0
16898,27,3,513.0
13140,109,3,428.0
15160,358,1,158.0
13064,13,4,1129.0
17133,16,7,4894.0
17664,19,2,608.0
16852,11,2,147.0
17891,163,1,201.0
13606,30,3,285.0
13704,6,9,2319.0
13187,338,1,237.0
16124,318,1,251.0
15448,313,1,497.0
17616,174,3,571.0
14923,51,1,750.0
13151,296,1,1266.0
16850,334,1,333.0
13819,302,3,1144.0
13102,2,24,6434.0
16161,2,19,5629.0
14189,3,15,4664.0
15358,5,22,8378.0
16729,39,21,7286.0
17432,19,2,368.0
17338,18,8,6704.0
17667,67,5,2071.0
16059,66,6,1483.0
17912,311,5,314.0
18136,64,3,788.0
17887,130,1,112.0
15158,46,1,401.0
17122,120,1,140.0
15006,52,1,510.0
13569,18,2,379.0
15396,113,1,289.0
17232,3,2,425.0
14981,247,1,105.0
16758,66,1,369.0
16709,85,5,3037.0
16710,20,10,2513.0
16239,57,2,417.0
17758,20,8,3476.0
12942,132,3,690.0
15107,312,6,321.0
14127,123,3,715.0
17686,8,7,5786.0
15821,45,2,577.0
13173,5,2,356.0
13396,30,2,1362.0
15597,36,1,327.0
14971,36,3,1128.0
13011,373,1,51.0
16430,58,1,302.0
13525,15,2,629.0
15269,24,1,409.0
14238,327,1,149.0
14661,27,1,108.0
17090,5,7,2046.0
13715,282,5,1097.0
16639,32,3,1263.0
15541,115,1,86.0
16567,195,2,865.0
14341,46,8,2196.0
17047,86,3,1106.0
14206,240,1,327.0
16233,72,3,536.0
15762,66,2,588.0
15300,65,1,497.0
15185,71,1,311.0
14424,18,1,322.0
13462,253,1,153.0
15143,226,1,262.0
17604,218,2,311.0
17867,31,6,1195.0
13709,4,13,6368.0
15140,53,7,2362.0
14443,54,4,1433.0
14530,26,6,2948.0
13759,34,2,662.0
14083,5,9,1035.0
14116,20,5,1386.0
15910,1,8,1251.0
16426,3,10,1916.0
17552,61,4,933.0
13889,93,1,417.0
18202,200,3,1404.0
14506,18,5,2039.0
16163,233,2,856.0
15201,88,5,1238.0
14631,51,3,1005.0
17096,16,4,1029.0
17252,117,2,350.0
14362,23,1,161.0
18120,215,1,113.0
13062,192,1,348.0
17139,16,12,10750.0
14866,11,12,14393.0
17450,9,46,194564.0
13014,11,10,3482.0
17015,29,3,1861.0
15669,41,4,688.0
15392,5,4,1536.0
16376,9,2,996.0
13189,19,2,263.0
13479,201,2,303.0
17405,2,3,1038.0
15099,85,1,414.0
14651,68,2,662.0
13561,216,1,143.0
13090,9,14,8919.0
15021,9,9,1928.0
12915,149,2,366.0
14503,4,6,3548.0
13546,13,3,628.0
13723,218,1,201.0
15623,142,1,303.0
17832,50,1,151.0
13218,128,1,63.0
13947,66,1,92.0
16903,30,1,375.0
16557,25,2,284.0
18200,107,1,168.0
16931,6,21,4667.0
13956,6,5,1037.0
15373,9,12,2430.0
18273,3,3,204.0
15709,284,1,133.0
14227,27,10,3378.0
17061,74,11,5243.0
14653,2,7,1965.0
13750,54,5,1649.0
14859,13,4,1361.0
15880,370,1,343.0
15561,12,4,804.0
17696,39,8,2295.0
13978,15,2,200.0
13159,9,4,1454.0
16350,22,4,1124.0
15030,72,2,518.0
14761,59,2,256.0
16498,162,2,102.0
16517,278,1,163.0
15475,78,1,454.0
13934,264,1,925.0
14243,9,10,2603.0
15298,3,12,4821.0
16542,54,1,120.0
15714,12,2,332.0
15054,13,2,296.0
13626,253,1,257.0
16656,23,15,8635.0
15095,104,4,1377.0
17409,185,2,774.0
15488,93,1,91.0
16275,197,1,563.0
15381,214,2,599.0
16727,365,1,275.0
16938,9,4,2762.0
13366,51,1,56.0
14623,33,5,894.0
16778,75,2,244.0
12890,25,1,381.0
17614,58,1,400.0
16072,289,1,587.0
18042,54,1,166.0
17719,38,15,5409.0
17749,179,2,678.0
15521,41,8,3024.0
16427,264,2,242.0
14201,61,7,753.0
15261,136,1,253.0
15407,34,4,1066.0
17797,23,3,785.0
18019,52,1,39.0
18066,76,1,319.0
14821,367,1,49.0
18106,330,1,437.0
17670,228,1,205.0
16403,313,1,179.0
14629,5,2,979.0
18146,141,2,160.0
14233,50,4,1463.0
13298,2,1,360.0
17960,172,1,73.0
15249,32,13,6732.0
15048,66,4,387.0
13632,25,5,2125.0
13941,22,5,5113.0
13475,192,4,1431.0
15845,18,8,3715.0
13121,270,1,287.0
14844,64,4,3203.0
18242,73,4,2237.0
17893,226,1,112.0
12928,36,5,2077.0
16742,47,1,465.0
13853,58,1,1091.0
13885,190,2,511.0
16084,300,1,439.0
15212,242,1,102.0
15606,62,9,2919.0
17857,5,23,26886.0
16245,24,3,1419.0
13741,72,3,672.0
13590,12,6,1993.0
13451,27,5,3011.0
13160,23,1,92.0
17343,356,1,195.0
14012,278,1,331.0
15661,318,2,311.0
17747,113,1,71.0
15891,227,1,532.0
16302,127,1,234.0
15366,76,2,609.0
16210,2,18,21095.0
13208,59,6,1240.0
15707,36,4,964.0
16368,3,2,500.0
13925,93,4,681.0
14960,9,2,226.0
17990,237,3,634.0
14581,17,1,138.0
15047,270,1,346.0
17131,6,5,2478.0
15512,156,2,121.0
14973,108,3,1316.0
16833,2,4,1112.0
13731,220,2,614.0
